GEO,GEO_OBJECT,EMPSTA_ENQ,AGE,PCS,RP_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,LIB_EMPSTA,LIB_PCS,code_insee,nom_commune,latitude,longitude,population
66136,COM,1,Y15T64,3,POP,A,2011,4936.76529,Actif occupé,Cadres et professions intellectuelles supérieures,66136,Perpignan,42.699,2.894,119656
64445,COM,2,Y15T64,5,POP,A,2011,1925.88199,Chômeur,Employés,64445,Pau,43.295,-0.371,77066
65440,COM,1,Y15T64,1,POP,A,2011,20.35852,Actif occupé,Agriculteurs,65440,Tarbes,43.233,0.078,43955
64445,COM,1,Y15T64,1,POP,A,2011,37.6249,Actif occupé,Agriculteurs,64445,Pau,43.295,-0.371,77066
64024,COM,1,Y15T64,1,POP,A,2011,26.20392,Actif occupé,Agriculteurs,64024,Anglet,43.481,-1.515,41153
67447,COM,2,Y15T64,4,POP,A,2011,336.22199,Chômeur,Professions intermédiaires,67447,Schiltigheim,48.605,7.749,34129
67180,COM,1,Y15T64,1,POP,A,2011,15.16954,Actif occupé,Agriculteurs,67180,Haguenau,48.817,7.788,35715
65440,COM,2,Y15T64,2,POP,A,2011,119.96094,Chômeur,"Artisans, commerçants et chefs d’entreprise",65440,Tarbes,43.233,0.078,43955
64102,COM,2,Y15T64,5,POP,A,2011,1222.2072,Chômeur,Employés,64102,Bayonne,43.493,-1.475,52749
64122,COM,1,Y15T64,3,POP,A,2011,1577.46153,Actif occupé,Cadres et professions intellectuelles supérieures,64122,Biarritz,43.483,-1.558,25764
65440,COM,2,Y15T64,4,POP,A,2011,473.73273,Chômeur,Professions intermédiaires,65440,Tarbes,43.233,0.078,43955
66136,COM,2,Y15T64,2,POP,A,2011,346.62307,Chômeur,"Artisans, commerçants et chefs d’entreprise",66136,Perpignan,42.699,2.894,119656
67267,COM,2,Y15T64,2,POP,A,2011,30.92179,Chômeur,"Artisans, commerçants et chefs d’entreprise",67267,Lingolsheim,48.556,7.682,20266
67447,COM,1,Y15T64,3,POP,A,2011,2062.11671,Actif occupé,Cadres et professions intellectuelles supérieures,67447,Schiltigheim,48.605,7.749,34129
68224,COM,1,Y15T64,2,POP,A,2011,1594.25458,Actif occupé,"Artisans, commerçants et chefs d’entreprise",68224,Mulhouse,47.75,7.336,106341
67267,COM,1,Y15T64,4,POP,A,2011,2017.23851,Actif occupé,Professions intermédiaires,67267,Lingolsheim,48.556,7.682,20266
68224,COM,2,Y15T64,1,POP,A,2011,3.33591,Chômeur,Agriculteurs,68224,Mulhouse,47.75,7.336,106341
68066,COM,2,Y15T64,3,POP,A,2011,111.69629,Chômeur,Cadres et professions intellectuelles supérieures,68066,Colmar,48.079,7.358,67730
65440,COM,1,Y15T64,2,POP,A,2011,740.65561,Actif occupé,"Artisans, commerçants et chefs d’entreprise",65440,Tarbes,43.233,0.078,43955
67267,COM,2,Y15T64,3,POP,A,2011,42.83661,Chômeur,Cadres et professions intellectuelles supérieures,67267,Lingolsheim,48.556,7.682,20266
67267,COM,1,Y15T64,6,POP,A,2011,1406.7426,Actif occupé,Ouvriers,67267,Lingolsheim,48.556,7.682,20266
67218,COM,2,Y15T64,6,POP,A,2011,493.25848,Chômeur,Ouvriers,67218,Illkirch-Graffenstaden,48.528,7.711,27118
68066,COM,2,Y15T64,6,POP,A,2011,2509.36004,Chômeur,Ouvriers,68066,Colmar,48.079,7.358,67730
67482,COM,1,Y15T64,2,POP,A,2011,4269.45725,Actif occupé,"Artisans, commerçants et chefs d’entreprise",67482,Strasbourg,48.573,7.752,291313
64445,COM,1,Y15T64,3,POP,A,2011,5591.17915,Actif occupé,Cadres et professions intellectuelles supérieures,64445,Pau,43.295,-0.371,77066
64024,COM,1,Y15T64,3,POP,A,2011,2622.88569,Actif occupé,Cadres et professions intellectuelles supérieures,64024,Anglet,43.481,-1.515,41153
67180,COM,2,Y15T64,6,POP,A,2011,983.07557,Chômeur,Ouvriers,67180,Haguenau,48.817,7.788,35715
66136,COM,1,Y15T64,6,POP,A,2011,7165.43639,Actif occupé,Ouvriers,66136,Perpignan,42.699,2.894,119656
65440,COM,2,Y15T64,6,POP,A,2011,1228.20033,Chômeur,Ouvriers,65440,Tarbes,43.233,0.078,43955
66136,COM,2,Y15T64,3,POP,A,2011,482.11684,Chômeur,Cadres et professions intellectuelles supérieures,66136,Perpignan,42.699,2.894,119656
66136,COM,1,Y15T64,4,POP,A,2011,8564.18861,Actif occupé,Professions intermédiaires,66136,Perpignan,42.699,2.894,119656
66136,COM,2,Y15T64,4,POP,A,2011,1228.14903,Chômeur,Professions intermédiaires,66136,Perpignan,42.699,2.894,119656
64122,COM,2,Y15T64,2,POP,A,2011,89.62788,Chômeur,"Artisans, commerçants et chefs d’entreprise",64122,Biarritz,43.483,-1.558,25764
67180,COM,1,Y15T64,5,POP,A,2011,4701.32556,Actif occupé,Employés,67180,Haguenau,48.817,7.788,35715
67180,COM,1,Y15T64,3,POP,A,2011,2011.12061,Actif occupé,Cadres et professions intellectuelles supérieures,67180,Haguenau,48.817,7.788,35715
64102,COM,1,Y15T64,4,POP,A,2011,4666.26416,Actif occupé,Professions intermédiaires,64102,Bayonne,43.493,-1.475,52749
64122,COM,1,Y15T64,5,POP,A,2011,2647.57731,Actif occupé,Employés,64122,Biarritz,43.483,-1.558,25764
67482,COM,1,Y15T64,4,POP,A,2011,27792.47952,Actif occupé,Professions intermédiaires,67482,Strasbourg,48.573,7.752,291313
64024,COM,2,Y15T64,4,POP,A,2011,466.03292,Chômeur,Professions intermédiaires,64024,Anglet,43.481,-1.515,41153
68224,COM,1,Y15T64,1,POP,A,2011,9.94399,Actif occupé,Agriculteurs,68224,Mulhouse,47.75,7.336,106341
64024,COM,1,Y15T64,2,POP,A,2011,1291.35234,Actif occupé,"Artisans, commerçants et chefs d’entreprise",64024,Anglet,43.481,-1.515,41153
68224,COM,1,Y15T64,6,POP,A,2011,11081.59248,Actif occupé,Ouvriers,68224,Mulhouse,47.75,7.336,106341
66136,COM,1,Y15T64,5,POP,A,2011,11343.23843,Actif occupé,Employés,66136,Perpignan,42.699,2.894,119656
68066,COM,1,Y15T64,2,POP,A,2011,1079.82845,Actif occupé,"Artisans, commerçants et chefs d’entreprise",68066,Colmar,48.079,7.358,67730
67267,COM,2,Y15T64,5,POP,A,2011,361.94988,Chômeur,Employés,67267,Lingolsheim,48.556,7.682,20266
64024,COM,2,Y15T64,6,POP,A,2011,413.38371,Chômeur,Ouvriers,64024,Anglet,43.481,-1.515,41153
68066,COM,1,Y15T64,3,POP,A,2011,3884.76986,Actif occupé,Cadres et professions intellectuelles supérieures,68066,Colmar,48.079,7.358,67730
67482,COM,2,Y15T64,2,POP,A,2011,641.27922,Chômeur,"Artisans, commerçants et chefs d’entreprise",67482,Strasbourg,48.573,7.752,291313
68066,COM,2,Y15T64,5,POP,A,2011,1879.51434,Chômeur,Employés,68066,Colmar,48.079,7.358,67730
67447,COM,1,Y15T64,5,POP,A,2011,3718.78549,Actif occupé,Employés,67447,Schiltigheim,48.605,7.749,34129
67447,COM,2,Y15T64,5,POP,A,2011,853.88932,Chômeur,Employés,67447,Schiltigheim,48.605,7.749,34129
67180,COM,2,Y15T64,4,POP,A,2011,252.74363,Chômeur,Professions intermédiaires,67180,Haguenau,48.817,7.788,35715
64445,COM,2,Y15T64,4,POP,A,2011,991.28888,Chômeur,Professions intermédiaires,64445,Pau,43.295,-0.371,77066
67482,COM,2,Y15T64,5,POP,A,2011,7144.3027,Chômeur,Employés,67482,Strasbourg,48.573,7.752,291313
64024,COM,1,Y15T64,6,POP,A,2011,2287.01865,Actif occupé,Ouvriers,64024,Anglet,43.481,-1.515,41153
67482,COM,2,Y15T64,3,POP,A,2011,1295.9228,Chômeur,Cadres et professions intellectuelles supérieures,67482,Strasbourg,48.573,7.752,291313
68224,COM,2,Y15T64,5,POP,A,2011,3499.9971,Chômeur,Employés,68224,Mulhouse,47.75,7.336,106341
65440,COM,1,Y15T64,4,POP,A,2011,3547.76506,Actif occupé,Professions intermédiaires,65440,Tarbes,43.233,0.078,43955
64445,COM,2,Y15T64,6,POP,A,2011,1569.57557,Chômeur,Ouvriers,64445,Pau,43.295,-0.371,77066
65440,COM,2,Y15T64,5,POP,A,2011,1422.27024,Chômeur,Employés,65440,Tarbes,43.233,0.078,43955
64445,COM,2,Y15T64,1,POP,A,2011,6.26813,Chômeur,Agriculteurs,64445,Pau,43.295,-0.371,77066
67447,COM,2,Y15T64,1,POP,A,2011,1.04007,Chômeur,Agriculteurs,67447,Schiltigheim,48.605,7.749,34129
68066,COM,1,Y15T64,5,POP,A,2011,8472.04862,Actif occupé,Employés,68066,Colmar,48.079,7.358,67730
64445,COM,2,Y15T64,3,POP,A,2011,283.33144,Chômeur,Cadres et professions intellectuelles supérieures,64445,Pau,43.295,-0.371,77066
68224,COM,2,Y15T64,3,POP,A,2011,190.83925,Chômeur,Cadres et professions intellectuelles supérieures,68224,Mulhouse,47.75,7.336,106341
64024,COM,1,Y15T64,4,POP,A,2011,4433.3748,Actif occupé,Professions intermédiaires,64024,Anglet,43.481,-1.515,41153
67180,COM,1,Y15T64,4,POP,A,2011,3843.9779,Actif occupé,Professions intermédiaires,67180,Haguenau,48.817,7.788,35715
67218,COM,1,Y15T64,1,POP,A,2011,7.13583,Actif occupé,Agriculteurs,67218,Illkirch-Graffenstaden,48.528,7.711,27118
67482,COM,1,Y15T64,5,POP,A,2011,27889.61423,Actif occupé,Employés,67482,Strasbourg,48.573,7.752,291313
67218,COM,2,Y15T64,2,POP,A,2011,37.15168,Chômeur,"Artisans, commerçants et chefs d’entreprise",67218,Illkirch-Graffenstaden,48.528,7.711,27118
67218,COM,2,Y15T64,4,POP,A,2011,247.46921,Chômeur,Professions intermédiaires,67218,Illkirch-Graffenstaden,48.528,7.711,27118
64445,COM,1,Y15T64,6,POP,A,2011,5409.79098,Actif occupé,Ouvriers,64445,Pau,43.295,-0.371,77066
68224,COM,1,Y15T64,5,POP,A,2011,10298.2233,Actif occupé,Employés,68224,Mulhouse,47.75,7.336,106341
64102,COM,2,Y15T64,4,POP,A,2011,532.21764,Chômeur,Professions intermédiaires,64102,Bayonne,43.493,-1.475,52749
67447,COM,2,Y15T64,3,POP,A,2011,114.487,Chômeur,Cadres et professions intellectuelles supérieures,67447,Schiltigheim,48.605,7.749,34129
67267,COM,2,Y15T64,6,POP,A,2011,376.87093,Chômeur,Ouvriers,67267,Lingolsheim,48.556,7.682,20266
64102,COM,1,Y15T64,5,POP,A,2011,5812.80357,Actif occupé,Employés,64102,Bayonne,43.493,-1.475,52749
67218,COM,2,Y15T64,3,POP,A,2011,90.52945,Chômeur,Cadres et professions intellectuelles supérieures,67218,Illkirch-Graffenstaden,48.528,7.711,27118
67482,COM,1,Y15T64,3,POP,A,2011,27342.33975,Actif occupé,Cadres et professions intellectuelles supérieures,67482,Strasbourg,48.573,7.752,291313
65440,COM,2,Y15T64,3,POP,A,2011,57.59043,Chômeur,Cadres et professions intellectuelles supérieures,65440,Tarbes,43.233,0.078,43955
64024,COM,2,Y15T64,5,POP,A,2011,728.56896,Chômeur,Employés,64024,Anglet,43.481,-1.515,41153
68066,COM,2,Y15T64,4,POP,A,2011,707.87934,Chômeur,Professions intermédiaires,68066,Colmar,48.079,7.358,67730
64102,COM,2,Y15T64,3,POP,A,2011,125.35881,Chômeur,Cadres et professions intellectuelles supérieures,64102,Bayonne,43.493,-1.475,52749
68224,COM,2,Y15T64,6,POP,A,2011,5203.14177,Chômeur,Ouvriers,68224,Mulhouse,47.75,7.336,106341
65440,COM,1,Y15T64,6,POP,A,2011,2944.03069,Actif occupé,Ouvriers,65440,Tarbes,43.233,0.078,43955
64122,COM,2,Y15T64,4,POP,A,2011,339.4368,Chômeur,Professions intermédiaires,64122,Biarritz,43.483,-1.558,25764
68066,COM,1,Y15T64,6,POP,A,2011,6963.26281,Actif occupé,Ouvriers,68066,Colmar,48.079,7.358,67730
68224,COM,1,Y15T64,4,POP,A,2011,7925.51143,Actif occupé,Professions intermédiaires,68224,Mulhouse,47.75,7.336,106341
64102,COM,1,Y15T64,6,POP,A,2011,3697.12905,Actif occupé,Ouvriers,64102,Bayonne,43.493,-1.475,52749
67447,COM,1,Y15T64,4,POP,A,2011,3346.87076,Actif occupé,Professions intermédiaires,67447,Schiltigheim,48.605,7.749,34129
67267,COM,1,Y15T64,3,POP,A,2011,1188.81941,Actif occupé,Cadres et professions intellectuelles supérieures,67267,Lingolsheim,48.556,7.682,20266
64102,COM,1,Y15T64,1,POP,A,2011,32.12626,Actif occupé,Agriculteurs,64102,Bayonne,43.493,-1.475,52749
67447,COM,1,Y15T64,2,POP,A,2011,592.6044,Actif occupé,"Artisans, commerçants et chefs d’entreprise",67447,Schiltigheim,48.605,7.749,34129
66136,COM,2,Y15T64,1,POP,A,2011,9.73334,Chômeur,Agriculteurs,66136,Perpignan,42.699,2.894,119656
67447,COM,2,Y15T64,6,POP,A,2011,927.54372,Chômeur,Ouvriers,67447,Schiltigheim,48.605,7.749,34129
64122,COM,1,Y15T64,2,POP,A,2011,992.12369,Actif occupé,"Artisans, commerçants et chefs d’entreprise",64122,Biarritz,43.483,-1.558,25764
64024,COM,2,Y15T64,2,POP,A,2011,75.05622,Chômeur,"Artisans, commerçants et chefs d’entreprise",64024,Anglet,43.481,-1.515,41153
64122,COM,2,Y15T64,5,POP,A,2011,563.68218,Chômeur,Employés,64122,Biarritz,43.483,-1.558,25764
68224,COM,2,Y15T64,2,POP,A,2011,265.46619,Chômeur,"Artisans, commerçants et chefs d’entreprise",68224,Mulhouse,47.75,7.336,106341
67482,COM,2,Y15T64,1,POP,A,2011,8.09584,Chômeur,Agriculteurs,67482,Strasbourg,48.573,7.752,291313
67267,COM,2,Y15T64,4,POP,A,2011,149.98208,Chômeur,Professions intermédiaires,67267,Lingolsheim,48.556,7.682,20266
67482,COM,1,Y15T64,6,POP,A,2011,18840.07753,Actif occupé,Ouvriers,67482,Strasbourg,48.573,7.752,291313
66136,COM,2,Y15T64,6,POP,A,2011,3472.93862,Chômeur,Ouvriers,66136,Perpignan,42.699,2.894,119656
67218,COM,1,Y15T64,2,POP,A,2011,468.83364,Actif occupé,"Artisans, commerçants et chefs d’entreprise",67218,Illkirch-Graffenstaden,48.528,7.711,27118
67180,COM,2,Y15T64,5,POP,A,2011,624.03153,Chômeur,Employés,67180,Haguenau,48.817,7.788,35715
66136,COM,2,Y15T64,5,POP,A,2011,3488.3067,Chômeur,Employés,66136,Perpignan,42.699,2.894,119656
64445,COM,1,Y15T64,5,POP,A,2011,8924.85111,Actif occupé,Employés,64445,Pau,43.295,-0.371,77066
26281,COM,1,Y15T64,1,POP,A,2022,32.2558,Actif occupé,Agriculteurs,26281,Romans-sur-Isère,45.045,5.052,32911
25388,COM,1,Y15T64,5,POP,A,2022,2083.44035,Actif occupé,Employés,25388,Montbéliard,47.51,6.798,25573
26362,COM,1T2,Y15T64,1,POP,A,2022,16.96836,Actif,Agriculteurs,26362,Valence,44.933,4.892,64483
24037,COM,1,Y15T64,5,POP,A,2022,2782.30896,Actif occupé,Employés,24037,Bergerac,44.85,0.485,26323
26362,COM,1,Y15T64,6,POP,A,2022,5013.02828,Actif occupé,Ouvriers,26362,Valence,44.933,4.892,64483
24037,COM,1,Y15T64,2,POP,A,2022,706.64245,Actif occupé,"Artisans, commerçants et chefs d’entreprise",24037,Bergerac,44.85,0.485,26323
24037,COM,1,Y15T64,3,POP,A,2022,1036.3666,Actif occupé,Cadres et professions intellectuelles supérieures,24037,Bergerac,44.85,0.485,26323
26281,COM,1,Y15T64,2,POP,A,2022,855.64945,Actif occupé,"Artisans, commerçants et chefs d’entreprise",26281,Romans-sur-Isère,45.045,5.052,32911
25056,COM,1,Y15T64,4,POP,A,2022,12902.59116,Actif occupé,Professions intermédiaires,25056,Besançon,47.238,6.024,119198
26198,COM,1T2,Y15T64,1,POP,A,2022,23.32717,Actif,Agriculteurs,26198,Montélimar,44.557,4.75,40399
24037,COM,1,Y15T64,1,POP,A,2022,66.21569,Actif occupé,Agriculteurs,24037,Bergerac,44.85,0.485,26323
26198,COM,1,Y15T64,5,POP,A,2022,3898.4375,Actif occupé,Employés,26198,Montélimar,44.557,4.75,40399
71153,COM,2,Y15T64,5,POP,A,2011,592.5356,Chômeur,Employés,71153,Le Creusot,46.805,4.428,20731
72181,COM,2,Y15T64,3,POP,A,2011,315.33856,Chômeur,Cadres et professions intellectuelles supérieures,72181,Le Mans,48.008,0.197,145004
69034,COM,1,Y15T64,3,POP,A,2011,4706.59149,Actif occupé,Cadres et professions intellectuelles supérieures,69034,Caluire-et-Cuire,45.797,4.842,43572
71076,COM,2,Y15T64,4,POP,A,2011,442.30379,Chômeur,Professions intermédiaires,71076,Chalon-sur-Saône,46.781,4.854,45031
73065,COM,2,Y15T64,5,POP,A,2011,1304.77376,Chômeur,Employés,73065,Chambéry,45.566,5.921,59856
69029,COM,1,Y15T64,5,POP,A,2011,4361.04639,Actif occupé,Employés,69029,Bron,45.734,4.909,43049
72181,COM,2,Y15T64,6,POP,A,2011,3881.54001,Chômeur,Ouvriers,72181,Le Mans,48.008,0.197,145004
69290,COM,1,Y15T64,1,POP,A,2011,15.08046,Actif occupé,Agriculteurs,69290,Saint-Priest,45.695,4.936,48822
68297,COM,1,Y15T64,6,POP,A,2011,2605.30154,Actif occupé,Ouvriers,68297,Saint-Louis,47.586,7.561,22698
69275,COM,1,Y15T64,6,POP,A,2011,2604.00643,Actif occupé,Ouvriers,69275,Décines-Charpieu,45.768,4.957,29731
69259,COM,1,Y15T64,5,POP,A,2011,6783.8315,Actif occupé,Employés,69259,Vénissieux,45.697,4.886,66363
73065,COM,1,Y15T64,1,POP,A,2011,13.5421,Actif occupé,Agriculteurs,73065,Chambéry,45.566,5.921,59856
69029,COM,1,Y15T64,1,POP,A,2011,5.00578,Actif occupé,Agriculteurs,69029,Bron,45.734,4.909,43049
69264,COM,1,Y15T64,1,POP,A,2011,14.6152,Actif occupé,Agriculteurs,69264,Villefranche-sur-Saône,45.989,4.715,35913
69286,COM,1,Y15T64,4,POP,A,2011,2409.17138,Actif occupé,Professions intermédiaires,69286,Rillieux-la-Pape,45.819,4.898,31247
69264,COM,2,Y15T64,5,POP,A,2011,803.08592,Chômeur,Employés,69264,Villefranche-sur-Saône,45.989,4.715,35913
69256,COM,1,Y15T64,6,POP,A,2011,4891.09375,Actif occupé,Ouvriers,69256,Vaulx-en-Velin,45.779,4.92,52139
71153,COM,2,Y15T64,4,POP,A,2011,205.03424,Chômeur,Professions intermédiaires,71153,Le Creusot,46.805,4.428,20731
73065,COM,1,Y15T64,3,POP,A,2011,4103.92421,Actif occupé,Cadres et professions intellectuelles supérieures,73065,Chambéry,45.566,5.921,59856
69256,COM,1,Y15T64,1,POP,A,2011,23.37958,Actif occupé,Agriculteurs,69256,Vaulx-en-Velin,45.779,4.92,52139
69149,COM,1,Y15T64,1,POP,A,2011,21.20443,Actif occupé,Agriculteurs,69149,Oullins-Pierre-Bénite,45.714,4.807,27113
69286,COM,2,Y15T64,3,POP,A,2011,63.86411,Chômeur,Cadres et professions intellectuelles supérieures,69286,Rillieux-la-Pape,45.819,4.898,31247
69275,COM,2,Y15T64,5,POP,A,2011,456.10909,Chômeur,Employés,69275,Décines-Charpieu,45.768,4.957,29731
69256,COM,1,Y15T64,5,POP,A,2011,4724.71161,Actif occupé,Employés,69256,Vaulx-en-Velin,45.779,4.92,52139
69266,COM,1,Y15T64,2,POP,A,2011,2381.07176,Actif occupé,"Artisans, commerçants et chefs d’entreprise",69266,Villeurbanne,45.766,4.88,156928
69259,COM,1,Y15T64,4,POP,A,2011,4668.95224,Actif occupé,Professions intermédiaires,69259,Vénissieux,45.697,4.886,66363
71270,COM,1,Y15T64,2,POP,A,2011,596.95072,Actif occupé,"Artisans, commerçants et chefs d’entreprise",71270,Mâcon,46.303,4.833,34448
73065,COM,2,Y15T64,4,POP,A,2011,585.11722,Chômeur,Professions intermédiaires,73065,Chambéry,45.566,5.921,59856
69264,COM,1,Y15T64,2,POP,A,2011,666.38906,Actif occupé,"Artisans, commerçants et chefs d’entreprise",69264,Villefranche-sur-Saône,45.989,4.715,35913
73008,COM,1,Y15T64,6,POP,A,2011,2222.03057,Actif occupé,Ouvriers,73008,Aix-les-Bains,45.689,5.915,31874
69275,COM,2,Y15T64,3,POP,A,2011,51.08098,Chômeur,Cadres et professions intellectuelles supérieures,69275,Décines-Charpieu,45.768,4.957,29731
69264,COM,2,Y15T64,3,POP,A,2011,92.98714,Chômeur,Cadres et professions intellectuelles supérieures,69264,Villefranche-sur-Saône,45.989,4.715,35913
71153,COM,2,Y15T64,2,POP,A,2011,19.34049,Chômeur,"Artisans, commerçants et chefs d’entreprise",71153,Le Creusot,46.805,4.428,20731
69244,COM,1,Y15T64,4,POP,A,2011,2811.50021,Actif occupé,Professions intermédiaires,69244,Tassin-la-Demi-Lune,45.761,4.777,22676
69149,COM,1,Y15T64,6,POP,A,2011,3174.80142,Actif occupé,Ouvriers,69149,Oullins-Pierre-Bénite,45.714,4.807,27113
71270,COM,2,Y15T64,2,POP,A,2011,81.06793,Chômeur,"Artisans, commerçants et chefs d’entreprise",71270,Mâcon,46.303,4.833,34448
69286,COM,2,Y15T64,4,POP,A,2011,238.71772,Chômeur,Professions intermédiaires,69286,Rillieux-la-Pape,45.819,4.898,31247
69029,COM,2,Y15T64,4,POP,A,2011,401.29023,Chômeur,Professions intermédiaires,69029,Bron,45.734,4.909,43049
69290,COM,1,Y15T64,2,POP,A,2011,888.76089,Actif occupé,"Artisans, commerçants et chefs d’entreprise",69290,Saint-Priest,45.695,4.936,48822
69282,COM,1,Y15T64,5,POP,A,2011,3489.47128,Actif occupé,Employés,69282,Meyzieu,45.765,5.005,35882
69275,COM,1,Y15T64,4,POP,A,2011,2874.23781,Actif occupé,Professions intermédiaires,69275,Décines-Charpieu,45.768,4.957,29731
69286,COM,1,Y15T64,2,POP,A,2011,532.08647,Actif occupé,"Artisans, commerçants et chefs d’entreprise",69286,Rillieux-la-Pape,45.819,4.898,31247
71076,COM,1,Y15T64,5,POP,A,2011,5459.08232,Actif occupé,Employés,71076,Chalon-sur-Saône,46.781,4.854,45031
69264,COM,1,Y15T64,5,POP,A,2011,4073.42314,Actif occupé,Employés,69264,Villefranche-sur-Saône,45.989,4.715,35913
69244,COM,2,Y15T64,4,POP,A,2011,230.83472,Chômeur,Professions intermédiaires,69244,Tassin-la-Demi-Lune,45.761,4.777,22676
69244,COM,1,Y15T64,3,POP,A,2011,2952.96825,Actif occupé,Cadres et professions intellectuelles supérieures,69244,Tassin-la-Demi-Lune,45.761,4.777,22676
69266,COM,2,Y15T64,4,POP,A,2011,2169.17663,Chômeur,Professions intermédiaires,69266,Villeurbanne,45.766,4.88,156928
71076,COM,1,Y15T64,3,POP,A,2011,2139.88002,Actif occupé,Cadres et professions intellectuelles supérieures,71076,Chalon-sur-Saône,46.781,4.854,45031
69259,COM,1,Y15T64,3,POP,A,2011,1333.21519,Actif occupé,Cadres et professions intellectuelles supérieures,69259,Vénissieux,45.697,4.886,66363
69204,COM,2,Y15T64,5,POP,A,2011,279.30877,Chômeur,Employés,69204,Saint-Genis-Laval,45.698,4.794,20929
69282,COM,2,Y15T64,2,POP,A,2011,53.02701,Chômeur,"Artisans, commerçants et chefs d’entreprise",69282,Meyzieu,45.765,5.005,35882
69290,COM,1,Y15T64,6,POP,A,2011,4530.50387,Actif occupé,Ouvriers,69290,Saint-Priest,45.695,4.936,48822
69264,COM,2,Y15T64,4,POP,A,2011,487.34733,Chômeur,Professions intermédiaires,69264,Villefranche-sur-Saône,45.989,4.715,35913
69149,COM,1,Y15T64,4,POP,A,2011,4584.35343,Actif occupé,Professions intermédiaires,69149,Oullins-Pierre-Bénite,45.714,4.807,27113
69244,COM,2,Y15T64,5,POP,A,2011,250.85605,Chômeur,Employés,69244,Tassin-la-Demi-Lune,45.761,4.777,22676
71153,COM,1,Y15T64,6,POP,A,2011,1975.09469,Actif occupé,Ouvriers,71153,Le Creusot,46.805,4.428,20731
72181,COM,1,Y15T64,1,POP,A,2011,25.09529,Actif occupé,Agriculteurs,72181,Le Mans,48.008,0.197,145004
69256,COM,2,Y15T64,5,POP,A,2011,1187.3666,Chômeur,Employés,69256,Vaulx-en-Velin,45.779,4.92,52139
73008,COM,1,Y15T64,5,POP,A,2011,3132.46829,Actif occupé,Employés,73008,Aix-les-Bains,45.689,5.915,31874
73008,COM,2,Y15T64,4,POP,A,2011,272.35822,Chômeur,Professions intermédiaires,73008,Aix-les-Bains,45.689,5.915,31874
72181,COM,2,Y15T64,4,POP,A,2011,1643.05479,Chômeur,Professions intermédiaires,72181,Le Mans,48.008,0.197,145004
69282,COM,2,Y15T64,3,POP,A,2011,78.18655,Chômeur,Cadres et professions intellectuelles supérieures,69282,Meyzieu,45.765,5.005,35882
69266,COM,1,Y15T64,6,POP,A,2011,9858.76087,Actif occupé,Ouvriers,69266,Villeurbanne,45.766,4.88,156928
69204,COM,1,Y15T64,6,POP,A,2011,1502.35128,Actif occupé,Ouvriers,69204,Saint-Genis-Laval,45.698,4.794,20929
